Source,Target,Type
1019960,1008584,Undirected
1019960,1779005,Undirected
1019960,1463585,Undirected
1019960,2186668,Undirected
1019960,1491680,Undirected
1019960,1662444,Undirected
2065367,1734553,Undirected
2065367,2169143,Undirected
2065367,1426610,Undirected
2065367,1726534,Undirected
2065367,1453840,Undirected
2065367,1481513,Undirected
2065367,1725697,Undirected
2065367,1529026,Undirected
2065367,1308982,Undirected
2065367,1871527,Undirected
2065367,1313029,Undirected
2065367,1625838,Undirected
2065367,1414289,Undirected
2065367,1140095,Undirected
2065367,1975772,Undirected
1683900,1747894,Undirected
1683900,1534221,Undirected
1683900,2181203,Undirected
1683900,2157205,Undirected
1683900,1293093,Undirected
1683900,1689490,Undirected
1683900,1308631,Undirected
1683900,1715901,Undirected
1683900,1654590,Undirected
1683900,1208400,Undirected
1683900,2035613,Undirected
1683900,1040750,Undirected
1683900,1057235,Undirected
1683900,1791609,Undirected
1683900,1659824,Undirected
1683900,2140379,Undirected
1683900,1101046,Undirected
1683900,1347122,Undirected
1683900,1541035,Undirected
1683900,1797545,Undirected
1683900,2075823,Undirected
2093483,1689490,Undirected
2093483,1078044,Undirected
2093483,1255871,Undirected
2093483,2155984,Undirected
2093483,2011647,Undirected
2093483,1797545,Undirected
2093483,1097951,Undirected
2093483,1032975,Undirected
2093483,1085083,Undirected
2093483,1514702,Undirected
2093483,1124458,Undirected
2093483,1758790,Undirected
2093483,1128174,Undirected
2093483,1815731,Undirected
2093483,1149823,Undirected
2093483,1614155,Undirected
2093483,1491829,Undirected
1507310,1052523,Undirected
1507310,1761113,Undirected
1507310,1375110,Undirected
1507310,1791319,Undirected
1507310,1625688,Undirected
1507310,1534279,Undirected
1507310,1118140,Undirected
1507310,1198028,Undirected
1507310,2079214,Undirected
1507310,1566531,Undirected
1507310,1124458,Undirected
1507310,1165207,Undirected
1507310,1148901,Undirected
1507310,1419182,Undirected
1507310,1722405,Undirected
1507310,2186915,Undirected
1507310,1113322,Undirected
1507310,1986493,Undirected
1507310,1573315,Undirected
1507310,1004919,Undirected
1507310,2157205,Undirected
1507310,2086325,Undirected
1995859,1849683,Undirected
1995859,1285829,Undirected
1995859,2105059,Undirected
1995859,1606001,Undirected
1995859,1793897,Undirected
1995859,1856399,Undirected
1995859,1765421,Undirected
1995859,1452402,Undirected
1995859,1101371,Undirected
1995859,1118140,Undirected
1995859,1652033,Undirected
1995859,2160030,Undirected
1995859,1221712,Undirected
1995859,2067576,Undirected
1995859,1316721,Undirected
2120487,1520341,Undirected
2120487,2031265,Undirected
2120487,1013717,Undirected
2120487,1088398,Undirected
2120487,1144529,Undirected
2120487,1549741,Undirected
2120487,1566531,Undirected
2120487,1334839,Undirected
2120487,2105059,Undirected
2120487,1061373,Undirected
2120487,1075644,Undirected
2120487,1298937,Undirected
2120487,2011647,Undirected
2120487,1118140,Undirected
2120487,2157205,Undirected
2018973,1747507,Undirected
2018973,1411408,Undirected
2018973,1281713,Undirected
2018973,1168893,Undirected
2018973,1054952,Undirected
2018973,1784644,Undirected
2018973,1701713,Undirected
2018973,1907437,Undirected
2018973,1050563,Undirected
2018973,1008584,Undirected
2018973,1080415,Undirected
2018973,2186668,Undirected
2018973,1479984,Undirected
2018973,1884618,Undirected
2018973,1363308,Undirected
2018973,1288482,Undirected
1653547,1093702,Undirected
1653547,1156925,Undirected
1653547,1100835,Undirected
1653547,1876432,Undirected
1653547,1178027,Undirected
1653547,2031535,Undirected
1653547,2012176,Undirected
1653547,1374867,Undirected
1653547,1125378,Undirected
1653547,1515577,Undirected
1653547,1753409,Undirected
1653547,1255871,Undirected
1653547,2021059,Undirected
1653547,1703036,Undirected
1653547,2064859,Undirected
1653547,1165464,Undirected
1653547,1152532,Undirected
1653547,2030105,Undirected
1653547,1802458,Undirected
1370758,1242875,Undirected
1370758,1715901,Undirected
1370758,1701713,Undirected
1370758,1771996,Undirected
1370758,1908779,Undirected
1370758,1031586,Undirected
1370758,1931683,Undirected
1370758,1880954,Undirected
1370758,1378130,Undirected
1370758,1244243,Undirected
1370758,1884731,Undirected
1370758,2096524,Undirected
1096458,1217092,Undirected
1096458,1648453,Undirected
1096458,1702049,Undirected
1096458,1497891,Undirected
1096458,1676672,Undirected
1096458,1741928,Undirected
1096458,1880954,Undirected
1096458,2139595,Undirected
1096458,1693469,Undirected
1096458,1537508,Undirected
1096458,1032975,Undirected
1096458,1200863,Undirected
1096458,1220896,Undirected
1096458,2162755,Undirected
1096458,1488352,Undirected
1035116,1746085,Undirected
1035116,1716946,Undirected
1035116,1308642,Undirected
1035116,1873967,Undirected
1035116,2101492,Undirected
1035116,1820513,Undirected
1035116,2099749,Undirected
1035116,1511794,Undirected
1035116,1119486,Undirected
1035116,2052657,Undirected
1035116,1131534,Undirected
1035116,1421027,Undirected
1035116,1075644,Undirected
1035116,1907116,Undirected
1035116,1571011,Undirected
1035116,1149823,Undirected
1035116,1230371,Undirected
1035116,1712065,Undirected
1035116,1546768,Undirected
1035116,1685264,Undirected
1035116,1364878,Undirected
1649846,1093702,Undirected
1649846,2011368,Undirected
1649846,1299738,Undirected
1649846,1110969,Undirected
1649846,1907437,Undirected
1649846,1285681,Undirected
1649846,2184876,Undirected
1649846,1651363,Undirected
1649846,1934261,Undirected
1649846,1881393,Undirected
1649846,1632092,Undirected
1649846,1200863,Undirected
1649846,1483111,Undirected
1649846,1162646,Undirected
1649846,1221977,Undirected
1649846,1638255,Undirected
2050088,1631346,Undirected
2050088,1888504,Undirected
2050088,1995593,Undirected
2050088,1875859,Undirected
2050088,1264879,Undirected
2050088,1493401,Undirected
2050088,1063447,Undirected
2050088,1472602,Undirected
2050088,1840066,Undirected
2050088,1421027,Undirected
2050088,1907116,Undirected
2050088,1167685,Undirected
2050088,1078044,Undirected
2050088,1689490,Undirected
2050088,1351337,Undirected
2050088,1364878,Undirected
1703449,1122305,Undirected
1703449,1670268,Undirected
1703449,1712065,Undirected
1703449,1265369,Undirected
1703449,1133740,Undirected
1703449,1697245,Undirected
1703449,1723935,Undirected
1703449,2084835,Undirected
1703449,1355336,Undirected
1703449,2002497,Undirected
1703449,1310845,Undirected
1703449,2181203,Undirected
1703449,1918795,Undirected
1703449,1986625,Undirected
1703449,1693988,Undirected
1703449,2080950,Undirected
1703449,1948038,Undirected
1703449,1687354,Undirected
1703449,1472602,Undirected
1124458,2004407,Undirected
1124458,2173730,Undirected
1124458,1366967,Undirected
1124458,1126570,Undirected
1124458,1654182,Undirected
1124458,1431473,Undirected
1124458,1716946,Undirected
1124458,2123100,Undirected
1124458,1110969,Undirected
1124458,1213307,Undirected
1124458,1471705,Undirected
1124458,2123575,Undirected
1124458,1722405,Undirected
1124458,1086771,Undirected
1124458,1577688,Undirected
1124458,1325246,Undirected
1124458,1135231,Undirected
1124458,1200555,Undirected
1405963,1651363,Undirected
1405963,1797545,Undirected
1405963,1191722,Undirected
1405963,2130182,Undirected
1405963,2080292,Undirected
1405963,1779608,Undirected
1405963,1774214,Undirected
1405963,1289323,Undirected
1405963,2157205,Undirected
1405963,2086325,Undirected
1405963,1342373,Undirected
1405963,1101365,Undirected
1405963,2177114,Undirected
1405963,2101492,Undirected
1405963,1220896,Undirected
1405963,1408135,Undirected
1405963,1454350,Undirected
1405963,1687354,Undirected
1405963,1884618,Undirected
1405963,2000324,Undirected
1001237,1004427,Undirected
1001237,1662444,Undirected
1001237,2191988,Undirected
1001237,1534221,Undirected
1001237,1589658,Undirected
1001237,1342373,Undirected
1001237,1340834,Undirected
1001237,2044243,Undirected
1001237,1891585,Undirected
1001237,2158370,Undirected
1001237,1004006,Undirected
1001237,1291399,Undirected
1001237,1650010,Undirected
1001237,1080515,Undirected
1001237,1275926,Undirected
1425414,1148901,Undirected
1425414,1801023,Undirected
1425414,2139595,Undirected
1425414,1748575,Undirected
1425414,2054042,Undirected
1425414,1450343,Undirected
1425414,1746262,Undirected
1425414,1162473,Undirected
1425414,1327759,Undirected
1425414,1037189,Undirected
1425414,1907116,Undirected
1425414,2076878,Undirected
1192666,2190522,Undirected
1192666,1158926,Undirected
1192666,1401489,Undirected
1192666,1475153,Undirected
1192666,1712573,Undirected
1192666,1747894,Undirected
1192666,1351337,Undirected
1192666,2028792,Undirected
1192666,1466339,Undirected
1192666,1592972,Undirected
1192666,1088566,Undirected
1192666,2140379,Undirected
1192666,1463185,Undirected
1192666,1472602,Undirected
1192666,1468478,Undirected
1192666,1208525,Undirected
2105572,1125782,Undirected
2105572,2103996,Undirected
2105572,1543191,Undirected
2105572,1074135,Undirected
2105572,1996227,Undirected
2105572,1573315,Undirected
2105572,1631346,Undirected
2105572,1956901,Undirected
2105572,1013431,Undirected
2105572,1421203,Undirected
2105572,2181203,Undirected
2105572,1104789,Undirected
2105572,1453105,Undirected
2105572,2139257,Undirected
2105572,2112232,Undirected
2105572,2073956,Undirected
2105572,1121415,Undirected
1818851,2086593,Undirected
1818851,1101371,Undirected
1818851,2160030,Undirected
1818851,1956036,Undirected
1818851,1153617,Undirected
1818851,1703036,Undirected
1818851,1654182,Undirected
1818851,2012528,Undirected
1818851,1342809,Undirected
1818851,1904036,Undirected
1818851,1534279,Undirected
1818851,1481513,Undirected
1818851,1158926,Undirected
1818851,2054042,Undirected
1818851,1174503,Undirected
1818851,1311023,Undirected
1818851,1391659,Undirected
1818851,1708745,Undirected
1818851,1013431,Undirected
1818851,2011368,Undirected
1818851,1762520,Undirected
1253573,1716953,Undirected
1253573,1208525,Undirected
1253573,1163000,Undirected
1253573,1042425,Undirected
1253573,1551969,Undirected
1253573,2017769,Undirected
1253573,1377726,Undirected
1253573,2052766,Undirected
1253573,1710550,Undirected
1253573,1265369,Undirected
1253573,1165207,Undirected
1253573,1233776,Undirected
1253573,1406241,Undirected
1253573,2118064,Undirected
1253573,2160372,Undirected
1253573,1754531,Undirected
1253573,1104789,Undirected
1253573,1010580,Undirected
1253573,2184876,Undirected
1253573,1566531,Undirected
1355336,1178027,Undirected
1355336,1308982,Undirected
1355336,1765421,Undirected
1355336,2187358,Undirected
1355336,1298937,Undirected
1355336,1915942,Undirected
1355336,1621309,Undirected
1355336,1963826,Undirected
1355336,1791626,Undirected
1355336,1706163,Undirected
1355336,1581253,Undirected
1355336,1204385,Undirected
1355336,1534221,Undirected
1355336,1201943,Undirected
1355336,1000936,Undirected
1355336,1658169,Undirected
1355336,1823887,Undirected
1355336,1729215,Undirected
1355336,1701804,Undirected
1925453,1833991,Undirected
1925453,1104789,Undirected
1925453,1154412,Undirected
1925453,1264879,Undirected
1925453,1030565,Undirected
1925453,1652258,Undirected
1925453,2012662,Undirected
1925453,1995593,Undirected
1925453,2038849,Undirected
1925453,2035613,Undirected
1925453,1974551,Undirected
1925453,1579661,Undirected
1925453,1981790,Undirected
1925453,1213307,Undirected
1925453,1281713,Undirected
1925453,2163680,Undirected
1925453,1483150,Undirected
1925453,2114910,Undirected
1925453,2011368,Undirected
1925453,1208525,Undirected
1449252,1491829,Undirected
1449252,1087991,Undirected
1449252,1308982,Undirected
1449252,1867157,Undirected
1449252,1179100,Undirected
1449252,1755148,Undirected
1449252,2000766,Undirected
1449252,1748575,Undirected
1449252,1654590,Undirected
1449252,1687178,Undirected
1449252,1200717,Undirected
1449252,1008584,Undirected
1449252,1128196,Undirected
1449252,1637763,Undirected
1449252,2089260,Undirected
1449252,1820520,Undirected
1449252,2075823,Undirected
1100835,1820520,Undirected
1100835,1976549,Undirected
1100835,1085083,Undirected
1100835,1541035,Undirected
1100835,1040750,Undirected
1100835,1078999,Undirected
1100835,1517039,Undirected
1100835,2043007,Undirected
1100835,1610775,Undirected
1100835,1042121,Undirected
1100835,1238182,Undirected
1100835,1900630,Undirected
1100835,1963826,Undirected
1100835,1334093,Undirected
1100835,1520341,Undirected
1100835,2064859,Undirected
1100835,1195428,Undirected
1724666,1497191,Undirected
1724666,1748165,Undirected
1724666,2011647,Undirected
1724666,1419182,Undirected
1724666,1263400,Undirected
1724666,1833991,Undirected
1724666,1220896,Undirected
1724666,1042121,Undirected
1724666,1610775,Undirected
1724666,1233776,Undirected
1724666,1201943,Undirected
1724666,1140095,Undirected
1724666,1355965,Undirected
1724666,2190522,Undirected
1724666,1332134,Undirected
1724666,1564860,Undirected
1724666,1126570,Undirected
1199611,1797545,Undirected
1199611,1414289,Undirected
1199611,2088139,Undirected
1199611,2030865,Undirected
1199611,1753775,Undirected
1199611,1093617,Undirected
1199611,1717867,Undirected
1199611,1294198,Undirected
1199611,1074135,Undirected
1199611,1621309,Undirected
1199611,1342809,Undirected
1199611,1421027,Undirected
1199611,1155878,Undirected
1199611,1229617,Undirected
1199611,1408135,Undirected
1199611,1795742,Undirected
1199611,1094834,Undirected
1199611,1995593,Undirected
1905701,1625838,Undirected
1905701,1723935,Undirected
1905701,1003400,Undirected
1905701,1160275,Undirected
1905701,1541035,Undirected
1905701,1879822,Undirected
1905701,2011045,Undirected
1905701,1094834,Undirected
1905701,1689490,Undirected
1905701,2049146,Undirected
1905701,1238239,Undirected
1905701,1753409,Undirected
1905701,1192042,Undirected
1905701,2095805,Undirected
1905701,1086771,Undirected
1905701,1411371,Undirected
1905701,1377726,Undirected
1905701,1472602,Undirected
1905701,1710550,Undirected
1620155,1593681,Undirected
1620155,1597007,Undirected
1620155,1118017,Undirected
1620155,1915942,Undirected
1620155,1971190,Undirected
1620155,2099749,Undirected
1620155,2137700,Undirected
1620155,1567230,Undirected
1620155,1177367,Undirected
1620155,1453436,Undirected
1620155,2098579,Undirected
1620155,1543191,Undirected
1620155,1986493,Undirected
1620155,1221712,Undirected
1620155,1167685,Undirected
1620155,1745978,Undirected
1620155,1573361,Undirected
1620155,1351019,Undirected
1620155,2030598,Undirected
1679380,2068096,Undirected
1679380,1611414,Undirected
1679380,2069630,Undirected
1679380,1985586,Undirected
1679380,1631584,Undirected
1679380,1573361,Undirected
1679380,1831481,Undirected
1679380,1332179,Undirected
1679380,1355965,Undirected
1679380,1869579,Undirected
1679380,1411408,Undirected
1679380,1670268,Undirected
1679380,1302878,Undirected
1679380,1564860,Undirected
1679380,1323503,Undirected
1679380,1085083,Undirected
1466339,1889808,Undirected
1466339,1153617,Undirected
1466339,2118121,Undirected
1466339,1102392,Undirected
1466339,1874613,Undirected
1466339,1030007,Undirected
1466339,2075823,Undirected
1466339,1564860,Undirected
1466339,2124070,Undirected
1466339,1799163,Undirected
1466339,1534279,Undirected
1466339,1149738,Undirected
1466339,1045893,Undirected
1466339,1610775,Undirected
1466339,2012176,Undirected
1466339,1481788,Undirected
1466339,1640665,Undirected
1466339,1179100,Undirected
1466339,1497891,Undirected
1263400,2044224,Undirected
1263400,1333730,Undirected
1263400,1246023,Undirected
1263400,1351142,Undirected
1263400,1167685,Undirected
1263400,1728011,Undirected
1263400,1294789,Undirected
1263400,1239179,Undirected
1263400,1010580,Undirected
1263400,1004427,Undirected
1263400,1342373,Undirected
1263400,2000766,Undirected
1263400,1904036,Undirected
1263400,2013164,Undirected
1263400,1585395,Undirected
1263400,1287953,Undirected
1453840,1762484,Undirected
1453840,1547291,Undirected
1453840,1104789,Undirected
1453840,1280137,Undirected
1453840,1599925,Undirected
1453840,1158926,Undirected
1453840,1332134,Undirected
1453840,1985366,Undirected
1453840,2035613,Undirected
1453840,1310845,Undirected
